date,Price
2005-09-22,418.70001220703125
2005-09-23,420.67999267578125
2005-09-26,425.760009765625
2005-09-27,424.4200134277344
2005-09-28,428.0799865722656
2005-09-29,426.6300048828125
2005-09-30,428.19000244140625
2005-10-03,431.57000732421875
2005-10-04,432.80999755859375
2005-10-05,428.3900146484375
2005-10-06,422.5
2005-10-07,420.54998779296875
2005-10-10,421.7300109863281
2005-10-11,422.70001220703125
2005-10-12,419.69000244140625
2005-10-13,415.3900146484375
2005-10-14,416.07000732421875
2005-10-17,415.95001220703125
2005-10-18,415.1300048828125
2005-10-19,407.9800109863281
2005-10-20,409.8500061035156
2005-10-21,408.010009765625
2005-10-24,412.8699951171875
2005-10-25,411.6499938964844
2005-10-26,413.30999755859375
2005-10-27,407.8399963378906
2005-10-28,408.42999267578125
2005-10-31,418.17999267578125
2005-11-01,418.45001220703125
2005-11-02,420.17999267578125
2005-11-03,426.4100036621094
2005-11-04,425.9100036621094
2005-11-07,427.57000732421875
2005-11-08,427.7699890136719
2005-11-09,427.5199890136719
2005-11-10,427.79998779296875
2005-11-11,432.30999755859375
2005-11-14,432.4100036621094
2005-11-15,431.1199951171875
2005-11-16,427.8900146484375
2005-11-17,429.75
2005-11-18,432.4100036621094
2005-11-21,433.6499938964844
2005-11-22,434.0
2005-11-23,436.0299987792969
2005-11-24,435.0400085449219
2005-11-25,436.30999755859375
2005-11-28,433.3800048828125
2005-11-29,434.3500061035156
2005-11-30,432.2699890136719
2005-12-01,439.25
2005-12-02,442.6700134277344
2005-12-05,440.9599914550781
2005-12-06,443.2900085449219
2005-12-07,442.8599853515625
2005-12-08,443.05999755859375
2005-12-09,442.9700012207031
2005-12-12,442.8900146484375
2005-12-13,443.4800109863281
2005-12-14,442.20001220703125
2005-12-15,441.2900085449219
2005-12-16,444.3900146484375
2005-12-19,443.8599853515625
2005-12-20,445.510009765625
2005-12-21,447.82000732421875
2005-12-22,446.9200134277344
2005-12-23,447.1300048828125
2005-12-27,448.3500061035156
2005-12-28,447.760009765625
2005-12-29,450.29998779296875
2005-12-30,447.6600036621094
2006-01-02,449.3699951171875
2006-01-03,452.04998779296875
2006-01-04,456.5400085449219
2006-01-05,454.95001220703125
2006-01-06,457.92999267578125
2006-01-09,458.82000732421875
2006-01-10,455.94000244140625
2006-01-11,458.6099853515625
2006-01-12,460.2699890136719
2006-01-13,457.6600036621094
2006-01-16,458.67999267578125
2006-01-17,455.30999755859375
2006-01-18,451.3999938964844
2006-01-19,454.07000732421875
2006-01-20,451.3299865722656
2006-01-23,450.239990234375
2006-01-24,449.2300109863281
2006-01-25,454.2699890136719
2006-01-26,458.69000244140625
2006-01-27,464.07000732421875
2006-01-30,463.8599853515625
2006-01-31,463.8299865722656
2006-02-01,468.8399963378906
2006-02-02,464.6199951171875
2006-02-03,464.9200134277344
2006-02-06,465.44000244140625
2006-02-07,463.95001220703125
2006-02-08,463.3399963378906
2006-02-09,468.7300109863281
2006-02-10,466.9800109863281
2006-02-13,469.30999755859375
2006-02-14,468.4800109863281
2006-02-15,469.1400146484375
2006-02-16,471.7900085449219
2006-02-17,473.19000244140625
2006-02-20,474.30999755859375
2006-02-21,475.8900146484375
2006-02-22,478.8299865722656
2006-02-23,477.9700012207031
2006-02-24,479.4700012207031
