"Date","Price","Open","High","Low","Vol.","Change %"
"03/27/2014","609.23","607.54","609.78","605.84","","0.15%"
"03/26/2014","608.30","604.49","610.22","604.49","","0.74%"
"03/25/2014","603.82","596.44","604.57","596.44","","1.29%"
"03/24/2014","596.14","602.23","602.77","595.11","","-1.05%"
"03/21/2014","602.48","602.05","604.69","601.16","","0.10%"
"03/20/2014","601.85","599.37","601.97","596.05","","0.02%"
"03/19/2014","601.70","602.57","603.93","600.80","","-0.08%"
"03/18/2014","602.16","597.59","604.97","595.12","","0.65%"
"03/17/2014","598.30","592.40","599.10","592.20","","1.12%"
"03/14/2014","591.68","593.88","593.88","588.00","","-0.70%"
"03/13/2014","595.86","602.73","603.56","595.86","","-1.05%"
"03/12/2014","602.17","606.84","606.84","599.56","","-0.98%"
"03/11/2014","608.13","609.37","611.63","607.05","","0.03%"
"03/10/2014","607.97","610.16","614.17","605.78","","-0.50%"
"03/07/2014","611.01","618.55","619.17","610.91","","-1.25%"
"03/06/2014","618.73","619.20","621.70","618.21","","0.11%"
"03/05/2014","618.07","617.70","619.43","616.67","","0.01%"
"03/04/2014","618.00","609.12","618.00","609.12","","2.06%"
"03/03/2014","605.54","615.55","615.55","605.39","","-2.27%"
"02/28/2014","619.58","618.64","619.97","614.98","","0.24%"
"02/27/2014","618.10","618.78","619.59","612.67","","-0.09%"
"02/26/2014","618.67","619.65","620.27","616.41","","-0.19%"
"02/25/2014","619.87","619.06","620.24","616.34","","0.06%"
"02/24/2014","619.49","615.10","619.49","612.88","","0.63%"
"02/21/2014","615.64","614.92","616.24","613.72","","0.39%"
"02/20/2014","613.24","610.74","613.24","606.82","","-0.05%"
"02/19/2014","613.54","612.32","614.24","609.27","","0.17%"
"02/18/2014","612.51","612.86","613.04","608.31","","0.01%"
"02/17/2014","612.43","610.86","613.31","610.86","","0.37%"
"02/14/2014","610.17","606.90","610.36","606.57","","0.56%"
"02/13/2014","606.79","606.84","606.86","601.87","","-0.16%"
"02/12/2014","607.74","604.01","609.62","604.01","","0.79%"
"02/11/2014","602.98","596.26","602.98","596.26","","1.30%"
"02/10/2014","595.26","595.88","596.59","594.10","","0.06%"
"02/07/2014","594.88","592.03","595.53","590.48","","0.72%"
"02/06/2014","590.64","583.84","591.78","583.29","","1.49%"
"02/05/2014","581.98","581.03","584.12","579.59","","0.16%"
"02/04/2014","581.06","580.04","583.05","577.46","","-0.20%"
"02/03/2014","582.21","589.59","592.57","581.73","","-1.34%"
"01/31/2014","590.10","591.65","591.97","581.83","","-0.25%"
"01/30/2014","591.55","589.42","593.25","585.59","","0.29%"
"01/29/2014","589.83","595.39","600.13","584.16","","-0.54%"
"01/28/2014","593.02","590.70","594.21","590.35","","0.68%"
"01/27/2014","589.00","593.90","594.14","587.84","","-0.84%"
"01/24/2014","593.99","608.48","609.73","593.52","","-2.38%"
"01/23/2014","608.50","613.85","615.79","607.13","","-1.00%"
"01/22/2014","614.67","614.80","616.87","612.85","","0.10%"
"01/21/2014","614.06","614.00","617.51","613.26","","0.08%"
"01/20/2014","613.57","613.44","614.47","612.21","","-0.09%"
"01/17/2014","614.15","610.37","614.61","610.37","","0.55%"
"01/16/2014","610.81","611.66","611.92","610.21","","-0.16%"
"01/15/2014","611.76","606.73","611.91","606.73","","1.03%"
"01/14/2014","605.54","601.47","605.73","598.45","","0.15%"
"01/13/2014","604.61","604.33","605.27","603.05","","0.24%"
"01/10/2014","603.17","601.42","606.12","601.42","","0.47%"
"01/09/2014","600.35","602.86","604.98","599.26","","-0.41%"
"01/08/2014","602.80","602.38","603.08","601.02","","0.11%"
"01/07/2014","602.15","598.18","602.78","597.17","","0.74%"
"01/06/2014","597.72","597.94","599.81","596.87","","-0.20%"
"01/03/2014","598.93","596.18","599.74","594.62","","0.56%"
"01/02/2014","595.60","601.37","602.12","595.36","","-0.74%"
"12/31/2013","600.04","598.58","600.15","598.58","","0.35%"
"12/30/2013","597.96","599.12","600.31","596.96","","-0.17%"
"12/27/2013","598.96","593.76","598.96","593.76","","1.07%"
"12/24/2013","592.63","591.19","592.76","591.06","","0.25%"
"12/23/2013","591.13","587.43","591.13","587.43","","0.71%"
"12/20/2013","586.95","584.35","587.39","584.23","","0.53%"
"12/19/2013","583.84","577.36","583.84","577.36","","1.74%"
"12/18/2013","573.87","570.44","574.55","570.44","","0.87%"
"12/17/2013","568.94","572.24","572.34","568.94","","-0.74%"
"12/16/2013","573.19","566.16","574.16","565.44","","1.27%"
"12/13/2013","565.99","566.89","568.35","565.33","","-0.16%"
"12/12/2013","566.90","571.34","571.34","566.90","","-0.97%"
"12/11/2013","572.48","575.28","577.64","572.43","","-0.51%"
"12/10/2013","575.40","579.24","580.80","575.20","","-0.71%"
"12/09/2013","579.49","579.04","579.89","577.15","","0.21%"
"12/06/2013","578.29","575.58","579.14","573.09","","0.67%"
"12/05/2013","574.44","578.76","580.46","574.44","","-0.89%"
"12/04/2013","579.59","583.46","584.07","576.74","","-0.57%"
"12/03/2013","582.92","592.00","592.00","582.92","","-1.53%"
"12/02/2013","591.98","594.82","595.47","591.98","","-0.32%"
"11/29/2013","593.91","593.46","595.21","593.10","","-0.01%"
"11/28/2013","593.97","592.23","594.58","592.23","","0.36%"
"11/27/2013","591.85","589.03","592.78","589.03","","0.56%"
"11/26/2013","588.54","591.42","592.21","588.54","","-0.60%"
"11/25/2013","592.07","590.81","593.17","590.81","","0.43%"
"11/22/2013","589.51","589.64","592.28","588.03","","0.11%"
"11/21/2013","588.86","587.89","589.74","585.43","","-0.15%"
"11/20/2013","589.76","588.48","591.66","586.69","","0.14%"
"11/19/2013","588.92","591.35","591.35","588.21","","-0.66%"
"11/18/2013","592.82","589.46","593.96","588.29","","0.53%"
"11/15/2013","589.70","589.10","590.41","587.72","","0.19%"
"11/14/2013","588.59","586.91","589.23","585.79","","0.82%"
"11/13/2013","583.83","586.46","586.46","580.50","","-0.53%"
"11/12/2013","586.95","589.88","590.68","586.05","","-0.58%"
"11/11/2013","590.40","589.42","591.18","588.48","","0.27%"
"11/08/2013","588.83","587.90","589.13","582.90","","-0.16%"
"11/07/2013","589.76","589.64","598.61","588.03","","-0.01%"
"11/06/2013","589.81","587.72","591.36","587.72","","0.48%"
"11/05/2013","587.00","589.01","589.54","584.40","","-0.19%"
"11/04/2013","588.10","587.52","589.53","587.48","","0.31%"
"11/01/2013","586.28","588.09","588.85","585.50","","-0.27%"
"10/31/2013","587.87","584.30","588.02","583.80","","0.49%"
"10/30/2013","585.00","585.36","588.82","583.71","","0.01%"
"10/29/2013","584.92","581.67","585.35","581.67","","0.40%"
"10/28/2013","582.60","584.82","585.48","581.11","","-0.19%"
"10/25/2013","583.69","583.33","584.94","582.06","","-0.09%"
"10/24/2013","584.21","582.41","584.25","582.38","","0.43%"
"10/23/2013","581.69","583.26","583.26","580.67","","-0.58%"
"10/22/2013","585.11","582.01","586.84","581.73","","0.45%"
"10/21/2013","582.51","580.72","582.69","580.27","","0.34%"
"10/18/2013","580.54","577.21","580.54","577.05","","0.79%"
"10/17/2013","575.99","574.48","575.99","571.68","","0.14%"
"10/16/2013","575.20","572.66","575.79","570.59","","0.25%"
"10/15/2013","573.76","569.99","574.29","569.99","","0.83%"
"10/14/2013","569.01","566.92","569.01","565.70","","0.19%"
"10/11/2013","567.91","566.75","568.22","565.98","","0.43%"
"10/10/2013","565.48","557.85","566.11","557.85","","1.69%"
"10/09/2013","556.10","558.22","559.42","554.85","","-0.53%"
"10/08/2013","559.09","563.15","563.87","559.02","","-0.76%"
"10/07/2013","563.36","563.37","563.77","558.93","","-0.23%"
"10/04/2013","564.65","563.64","565.92","561.87","","0.11%"
"10/03/2013","564.03","566.37","567.84","563.60","","-0.40%"
"10/02/2013","566.28","568.78","568.78","563.98","","-0.65%"
"10/01/2013","570.01","566.04","570.01","566.03","","0.77%"
"09/30/2013","565.63","566.97","566.97","563.07","","-0.55%"
"09/27/2013","568.74","571.67","572.36","566.69","","-0.27%"
"09/26/2013","570.26","570.78","571.77","568.10","","0.00%"
"09/25/2013","570.26","570.06","571.27","567.80","","-0.05%"
"09/24/2013","570.53","569.46","571.27","569.09","","0.20%"
"09/23/2013","569.40","572.30","573.47","568.24","","-0.48%"
"09/20/2013","572.17","573.12","574.59","572.15","","-0.27%"
"09/19/2013","573.71","573.41","577.60","572.48","","0.56%"
"09/18/2013","570.49","568.50","571.07","567.84","","0.43%"
"09/17/2013","568.06","569.86","569.86","567.65","","-0.47%"
"09/16/2013","570.73","569.51","572.31","569.51","","0.63%"
"09/13/2013","567.13","565.33","567.13","563.82","","0.23%"
"09/12/2013","565.82","566.02","566.86","563.78","","-0.04%"
"09/11/2013","566.06","564.13","566.26","563.87","","0.35%"
"09/10/2013","564.07","558.69","564.58","558.69","","1.29%"
"09/09/2013","556.86","557.10","557.59","554.79","","-0.08%"
"09/06/2013","557.32","554.33","558.38","551.70","","0.50%"
"09/05/2013","554.53","550.97","554.53","548.89","","0.74%"
"09/04/2013","550.46","550.29","551.06","545.77","","0.21%"
"09/03/2013","549.32","551.74","552.95","547.44","","-0.38%"
"09/02/2013","551.40","544.32","552.35","544.32","","1.89%"
"08/30/2013","541.18","546.58","547.54","541.18","","-0.94%"
"08/29/2013","546.29","543.78","547.16","542.95","","0.75%"
"08/28/2013","542.22","542.90","543.41","538.56","","-0.36%"
"08/27/2013","544.16","552.52","553.29","544.16","","-1.80%"
"08/26/2013","554.13","554.68","554.97","552.48","","-0.08%"
"08/23/2013","554.55","552.64","555.69","550.40","","0.39%"
"08/22/2013","552.41","546.99","554.11","546.99","","0.97%"
"08/21/2013","547.08","550.26","551.05","547.06","","-0.49%"
"08/20/2013","549.78","552.89","552.89","546.54","","-0.83%"
"08/19/2013","554.37","557.46","557.63","553.69","","-0.52%"
"08/16/2013","557.27","554.99","557.42","553.39","","0.33%"
"08/15/2013","555.41","560.49","560.49","552.70","","-1.06%"
"08/14/2013","561.35","558.94","562.15","558.25","","0.36%"
"08/13/2013","559.36","556.58","559.53","556.58","","0.56%"
"08/12/2013","556.25","556.00","557.27","552.84","","0.05%"
"08/09/2013","555.96","553.48","557.17","552.23","","0.58%"
"08/08/2013","552.77","550.61","553.55","549.76","","0.45%"
"08/07/2013","550.30","549.78","551.36","547.37","","-0.15%"
"08/06/2013","551.11","553.35","555.39","548.75","","-0.41%"
"08/05/2013","553.36","553.24","555.62","551.73","","0.19%"
"08/02/2013","552.29","551.20","552.89","549.90","","0.28%"
"08/01/2013","550.73","545.03","550.73","545.03","","1.24%"
"07/31/2013","543.98","542.29","545.94","541.20","","0.06%"
"07/30/2013","543.65","543.78","545.79","542.27","","0.13%"
"07/29/2013","542.97","544.07","546.34","542.16","","0.05%"
"07/26/2013","542.69","545.41","547.77","541.26","","-0.24%"
"07/25/2013","544.00","546.89","547.17","540.70","","-0.49%"
"07/24/2013","546.66","544.43","548.81","544.08","","0.56%"
"07/23/2013","543.62","545.75","547.63","543.62","","-0.28%"
"07/22/2013","545.16","544.62","546.14","543.36","","0.15%"
"07/19/2013","544.35","543.40","544.71","541.44","","0.03%"
"07/18/2013","544.18","538.28","545.01","537.59","","0.91%"
"07/17/2013","539.25","536.38","540.44","533.12","","0.59%"
"07/16/2013","536.08","539.93","540.61","535.77","","-0.69%"
"07/15/2013","539.83","538.02","541.61","537.94","","0.42%"
"07/12/2013","537.57","539.17","541.17","537.37","","-0.12%"
"07/11/2013","538.20","537.12","540.49","536.92","","0.58%"
"07/10/2013","535.11","534.97","536.62","531.73","","0.10%"
"07/09/2013","534.58","531.92","536.08","531.92","","0.76%"
"07/08/2013","530.57","525.16","532.35","525.16","","1.41%"
"07/05/2013","523.19","530.64","533.08","523.19","","-1.31%"
"07/04/2013","530.16","519.75","530.60","519.75","","2.35%"
"07/03/2013","518.01","518.94","518.94","512.90","","-0.56%"
"07/02/2013","520.92","522.92","522.98","518.22","","-0.40%"
"07/01/2013","523.02","519.94","524.26","516.23","","1.15%"
"06/28/2013","517.06","520.22","521.71","515.22","","-0.48%"
"06/27/2013","519.57","515.77","521.92","514.53","","0.66%"
"06/26/2013","516.17","508.23","517.23","507.26","","1.75%"
"06/25/2013","507.30","502.78","508.40","502.29","","1.46%"
"06/24/2013","500.00","508.63","509.03","498.75","","-1.66%"
"06/21/2013","508.44","515.00","519.57","508.44","","-1.15%"
"06/20/2013","514.36","525.70","525.70","513.37","","-2.96%"
"06/19/2013","530.06","532.11","532.77","528.43","","-0.21%"
"06/18/2013","531.20","530.31","533.27","529.06","","-0.08%"
"06/17/2013","531.61","528.77","534.54","528.77","","0.73%"
"06/14/2013","527.77","527.73","530.35","526.29","","0.21%"
"06/13/2013","526.65","523.39","527.07","517.92","","-0.06%"
"06/12/2013","526.95","528.34","532.57","526.63","","-0.28%"
"06/11/2013","528.45","533.30","533.30","523.63","","-1.18%"
"06/10/2013","534.76","534.72","536.59","533.32","","-0.06%"
"06/07/2013","535.08","528.78","536.36","526.31","","1.27%"
"06/06/2013","528.35","534.50","536.81","528.35","","-1.15%"
"06/05/2013","534.51","540.74","542.35","534.51","","-1.45%"
"06/04/2013","542.38","541.93","544.71","541.63","","0.34%"
"06/03/2013","540.56","543.51","546.00","538.13","","-0.75%"
"05/31/2013","544.67","549.86","549.86","543.71","","-0.87%"
"05/30/2013","549.47","547.58","550.70","547.46","","0.37%"
"05/29/2013","547.46","556.26","556.26","547.16","","-1.84%"
"05/28/2013","557.75","552.59","560.06","552.59","","1.28%"
"05/27/2013","550.70","549.76","550.91","549.43","","0.33%"
"05/24/2013","548.87","551.06","552.26","546.83","","-0.19%"
"05/23/2013","549.94","558.28","558.28","547.36","","-2.12%"
"05/22/2013","561.86","559.83","561.86","560.33","","0.24%"
"05/21/2013","560.53","559.35","560.53","556.40","","0.09%"
"05/20/2013","560.03","558.07","560.03","556.98","","0.40%"
"05/17/2013","557.80","555.53","558.20","554.01","","0.28%"
"05/16/2013","556.27","555.95","557.18","554.81","","-0.01%"
"05/15/2013","556.32","551.55","556.46","551.19","","0.85%"
"05/14/2013","551.65","549.56","551.65","546.98","","0.43%"
"05/13/2013","549.31","550.31","551.16","547.48","","-0.17%"
"05/10/2013","550.25","547.88","552.08","547.88","","0.42%"
"05/09/2013","547.95","547.24","548.45","546.09","","0.09%"
"05/08/2013","547.48","543.38","547.83","543.38","","0.73%"
"05/07/2013","543.51","542.86","544.92","542.36","","0.27%"
"05/06/2013","542.02","541.68","542.13","540.89","","0.02%"
"05/03/2013","541.91","536.47","543.13","535.37","","1.08%"
"05/02/2013","536.14","533.66","536.87","531.91","","0.36%"
"05/01/2013","534.22","533.88","534.97","533.78","","0.08%"
"04/30/2013","533.78","535.73","537.75","532.34","","-0.20%"
"04/29/2013","534.86","532.04","535.05","532.04","","0.59%"
"04/26/2013","531.73","532.15","532.38","528.90","","-0.27%"
